timestamp,frame_id,laplacian_var,hf_energy,dark_speck_density,local_contrast,haze_veil_index,color_gray_brown_shift,illumination_level,motion_blur_flag
2026-03-16T15:35:37.057Z,247,119.220342,77.543112,0.029158,54.137195,0.112415,0.072675,0.554957,0
2026-03-16T15:35:37.158Z,248,115.719994,77.280823,0.029619,54.874642,0.109183,0.069059,0.501961,0
2026-03-16T15:35:37.258Z,249,117.80412,78.011186,0.026652,54.141569,0.114538,0.083554,0.538117,0
2026-03-16T15:35:37.359Z,250,118.266652,78.16915,0.02965,53.513797,0.126084,0.074125,0.449077,0
2026-03-16T15:35:37.460Z,251,116.358351,78.228798,0.031484,53.791637,0.107349,0.073512,0.467269,0
2026-03-16T15:35:37.560Z,252,116.915513,79.050542,0.023715,54.760522,0.115471,0.075595,0.509535,0
2026-03-16T15:35:37.661Z,253,118.104572,77.168112,0.022957,54.214017,0.123915,0.067592,0.430373,0
2026-03-16T15:35:37.762Z,254,117.389701,78.626017,0.023108,53.827984,0.116574,0.067315,0.559425,0
2026-03-16T15:35:37.863Z,255,115.823193,78.080926,0.029415,54.826286,0.110483,0.072172,0.523104,0
2026-03-16T15:35:37.963Z,256,118.824083,79.862456,0.023594,53.879731,0.110525,0.066566,0.550082,0
2026-03-16T15:35:38.064Z,257,115.532715,79.377104,0.028082,54.009388,0.122617,0.070626,0.430134,0
2026-03-16T15:35:38.165Z,258,119.335995,76.925261,0.028871,54.12775,0.108897,0.075353,0.507219,0
2026-03-16T15:35:38.265Z,259,115.77212,80.498084,0.026192,55.028742,0.114803,0.061639,0.455481,0
2026-03-16T15:35:38.365Z,260,117.901348,77.686199,0.027837,53.503719,0.120541,0.064625,0.46493,0
2026-03-16T15:35:38.466Z,261,116.410606,79.184635,0.026465,55.005074,0.109381,0.072283,0.436838,0
2026-03-16T15:35:38.566Z,262,115.547218,79.73237,0.020657,55.187513,0.111053,0.070961,0.515229,0
2026-03-16T15:35:38.667Z,263,116.902692,78.112087,0.024387,54.304183,0.11674,0.071754,0.541037,0
